Date(DD-MM-YY), Time(24-hour),Chamber air temperature (°C),Chamber pressure(mBar), Soil temperature (°C), Chamber relative humidity (%),Soil moisture (%), Chamber Status(Open/Closed)
20-January-2021,11:42:20,10.399999999999999,1047.2,10.399999999999999,66,79,Close
20-January-2021,11:42:21,10.399999999999999,1047.2,10.399999999999999,66,79,Close
20-January-2021,11:42:22,5.5,1060.0,13.200000000000003,99,70,Close
20-January-2021,11:42:23,6.600000000000001,1028.8,12.0,91,77,Close
20-January-2021,11:42:24,13.799999999999997,1086.9,10.899999999999999,70,73,Close
20-January-2021,11:42:25,10.799999999999997,1092.3,11.399999999999999,69,74,Close
20-January-2021,11:42:26,5.300000000000001,1084.2,11.799999999999997,74,73,Close
20-January-2021,11:42:27,10.799999999999997,1001.7,13.700000000000003,60,78,Close
20-January-2021,11:42:28,7.399999999999999,1041.1,14.899999999999999,85,76,Close
20-January-2021,11:42:29,6.0,1037.6,10.299999999999997,64,77,Close
20-January-2021,11:42:30,10.299999999999997,1084.4,14.100000000000001,71,72,Close
20-January-2021,11:42:31,9.600000000000001,1007.4,10.799999999999997,97,78,Close
20-January-2021,11:42:32,6.399999999999999,1024.1,12.200000000000003,93,70,Close
20-January-2021,11:42:33,11.600000000000001,1005.0,10.700000000000003,73,73,Close
20-January-2021,11:42:35,5.600000000000001,1021.2,12.0,62,75,Close
20-January-2021,11:42:36,10.100000000000001,1069.8,10.100000000000001,69,76,Close
20-January-2021,11:42:37,9.600000000000001,1032.5,12.899999999999999,88,71,Close
20-January-2021,11:42:38,6.0,1006.4,10.5,73,70,Close
20-January-2021,11:42:39,6.0,1006.4,10.5,73,70,Close
20-January-2021,11:42:40,6.300000000000001,1034.6,14.5,62,71,Close
20-January-2021,11:42:41,8.799999999999997,1080.3,10.0,77,73,Close
20-January-2021,11:42:42,6.100000000000001,1059.4,10.5,71,75,Close
20-January-2021,11:42:43,11.100000000000001,1019.5,10.899999999999999,98,73,Close
20-January-2021,11:42:44,12.100000000000001,1047.2,11.5,77,75,Close
20-January-2021,11:42:45,9.799999999999997,1014.8,12.399999999999999,85,75,Close
20-January-2021,11:42:46,8.799999999999997,1000.9,12.200000000000003,69,73,Close
20-January-2021,11:42:47,8.5,1054.4,13.200000000000003,95,76,Close
20-January-2021,11:42:48,14.600000000000001,1075.8,10.0,80,70,Close
20-January-2021,11:42:49,10.100000000000001,1043.6,13.399999999999999,71,72,Close
20-January-2021,11:42:50,5.199999999999999,1051.1,14.700000000000003,66,77,Close
20-January-2021,11:42:51,14.700000000000003,1059.6,10.799999999999997,90,77,Close
20-January-2021,11:42:52,9.600000000000001,1065.2,13.899999999999999,92,78,Close
20-January-2021,11:42:53,13.899999999999999,1089.3,14.100000000000001,96,78,Close
20-January-2021,11:42:54,13.100000000000001,1019.5,11.0,71,70,Close
20-January-2021,11:42:55,6.699999999999999,1032.0,10.100000000000001,83,75,Close
20-January-2021,11:42:56,11.200000000000003,1020.6,10.399999999999999,97,75,Close
20-January-2021,11:42:57,5.100000000000001,1097.8,12.899999999999999,83,73,Close
20-January-2021,11:42:58,5.100000000000001,1097.8,12.899999999999999,83,73,Close
20-January-2021,11:42:59,11.5,1046.7,14.5,82,73,Close
20-January-2021,11:43:0,8.299999999999997,1076.3,11.100000000000001,67,76,Close
20-January-2021,11:43:1,13.100000000000001,1075.8,12.299999999999997,72,79,Close
20-January-2021,11:43:2,10.0,1048.5,13.100000000000001,80,73,Close
20-January-2021,11:43:3,8.700000000000003,1021.7,10.899999999999999,87,74,Close
20-January-2021,11:43:4,5.199999999999999,1038.1,11.399999999999999,86,74,Close
20-January-2021,11:43:5,7.0,1016.5,14.399999999999999,74,70,Close
20-January-2021,11:43:6,10.600000000000001,1043.0,11.100000000000001,63,75,Close
20-January-2021,11:43:7,13.700000000000003,1007.8,10.5,95,70,Close
20-January-2021,11:43:8,12.299999999999997,1068.5,13.200000000000003,97,70,Close
20-January-2021,11:43:9,10.299999999999997,1057.2,12.700000000000003,73,73,Close
20-January-2021,11:43:10,6.0,1001.6,11.399999999999999,82,73,Close
20-January-2021,11:43:11,12.100000000000001,1009.2,11.299999999999997,73,72,Close
20-January-2021,11:43:12,5.5,1010.3,10.200000000000003,73,73,Close
20-January-2021,11:43:13,5.5,1001.1,11.799999999999997,80,75,Close
20-January-2021,11:43:14,5.800000000000001,1019.4,14.5,74,72,Close
20-January-2021,11:43:15,12.399999999999999,1010.5,12.5,98,79,Close
20-January-2021,11:43:16,9.799999999999997,1040.9,10.200000000000003,94,77,Close
20-January-2021,11:43:17,9.799999999999997,1040.9,10.200000000000003,94,77,Close
20-January-2021,11:43:18,14.100000000000001,1014.2,13.600000000000001,69,74,Close
20-January-2021,11:43:19,13.799999999999997,1028.7,11.600000000000001,96,77,Close
20-January-2021,11:43:20,5.699999999999999,1008.5,11.0,68,79,Close
20-January-2021,11:43:21,13.100000000000001,1085.8,10.899999999999999,69,72,Close
20-January-2021,11:43:22,10.5,1012.6,12.299999999999997,66,76,Close
20-January-2021,11:43:23,13.399999999999999,1049.8,13.899999999999999,94,78,Close
20-January-2021,11:43:24,7.100000000000001,1093.1,12.5,67,72,Close
20-January-2021,11:43:25,12.5,1011.6,11.799999999999997,99,78,Close
20-January-2021,11:43:26,9.600000000000001,1055.7,10.100000000000001,78,75,Close
20-January-2021,11:43:27,7.399999999999999,1011.0,11.100000000000001,78,73,Close
20-January-2021,11:43:28,13.299999999999997,1018.7,11.799999999999997,95,79,Close
20-January-2021,11:43:29,8.700000000000003,1086.7,11.799999999999997,64,75,Close
20-January-2021,11:43:30,6.399999999999999,1040.8,10.5,63,76,Close
20-January-2021,11:43:31,7.299999999999997,1074.4,10.200000000000003,69,70,Close
20-January-2021,11:43:32,14.200000000000003,1051.7,10.200000000000003,60,75,Close
20-January-2021,11:43:33,10.200000000000003,1072.2,10.200000000000003,89,71,Close
20-January-2021,11:43:34,9.5,1038.4,11.600000000000001,63,71,Close
20-January-2021,11:43:35,9.5,1038.4,11.600000000000001,63,71,Close
20-January-2021,11:43:36,5.600000000000001,1022.4,11.799999999999997,96,74,Close
20-January-2021,11:43:37,10.799999999999997,1020.9,12.399999999999999,91,78,Close
20-January-2021,11:43:38,14.0,1056.7,10.0,88,78,Close
20-January-2021,11:43:39,5.100000000000001,1056.2,14.100000000000001,72,74,Close
20-January-2021,11:43:40,6.899999999999999,1011.4,11.5,77,75,Close
20-January-2021,11:43:41,14.0,1039.2,10.399999999999999,69,75,Close
20-January-2021,11:43:42,11.5,1088.5,14.600000000000001,74,76,Close
20-January-2021,11:43:43,7.299999999999997,1085.2,11.5,82,77,Close
20-January-2021,11:43:44,12.5,1016.7,14.5,64,71,Close
20-January-2021,11:43:45,11.0,1007.1,12.0,64,77,Close
20-January-2021,11:43:46,10.5,1067.9,13.399999999999999,65,78,Close
20-January-2021,11:43:47,13.5,1020.5,14.100000000000001,79,74,Close
20-January-2021,11:43:48,9.299999999999997,1062.7,13.299999999999997,82,75,Close
20-January-2021,11:43:49,5.100000000000001,1031.3,11.799999999999997,98,72,Close
20-January-2021,11:43:50,10.200000000000003,1038.1,12.899999999999999,65,70,Close
20-January-2021,11:43:51,6.199999999999999,1090.4,10.600000000000001,81,70,Close
20-January-2021,11:43:52,6.199999999999999,1090.4,10.600000000000001,81,70,Close
20-January-2021,11:43:53,8.899999999999999,1040.5,11.399999999999999,90,77,Close
20-January-2021,11:43:54,12.299999999999997,1065.7,11.700000000000003,77,79,Close
20-January-2021,11:43:55,7.399999999999999,1096.8,12.299999999999997,69,77,Close
20-January-2021,11:43:56,9.5,1064.7,10.200000000000003,96,71,Close
20-January-2021,11:43:57,13.799999999999997,1036.9,11.200000000000003,64,76,Close
20-January-2021,11:43:58,14.700000000000003,1071.9,12.700000000000003,61,76,Close
20-January-2021,11:43:59,9.399999999999999,1016.7,13.5,75,72,Close
20-January-2021,11:44:0,7.0,1044.8,12.299999999999997,83,78,Close
20-January-2021,11:44:1,9.5,1076.6,10.299999999999997,74,73,Close
20-January-2021,11:44:2,13.700000000000003,1021.9,10.0,91,79,Close
20-January-2021,11:44:3,11.200000000000003,1057.7,11.100000000000001,84,76,Close
20-January-2021,11:44:4,8.100000000000001,1075.0,14.200000000000003,79,72,Close
20-January-2021,11:44:5,13.200000000000003,1014.0,14.100000000000001,79,70,Close
20-January-2021,11:44:6,11.5,1075.9,11.899999999999999,90,71,Close
20-January-2021,11:44:7,5.399999999999999,1088.6,12.899999999999999,85,71,Close
20-January-2021,11:44:8,10.0,1091.5,10.0,97,77,Close
20-January-2021,11:44:9,10.5,1052.7,11.0,79,76,Close
20-January-2021,11:44:10,8.100000000000001,1013.1,14.5,83,76,Close
20-January-2021,11:44:11,8.100000000000001,1013.1,14.5,83,76,Close
20-January-2021,11:44:12,13.399999999999999,1059.3,12.700000000000003,99,78,Close
20-January-2021,11:44:13,11.799999999999997,1056.2,14.5,69,75,Close
20-January-2021,11:44:14,5.699999999999999,1010.9,12.0,76,73,Close
20-January-2021,11:44:15,12.100000000000001,1046.1,13.5,83,77,Close
20-January-2021,11:44:16,10.0,1025.8,12.399999999999999,75,71,Close
20-January-2021,11:44:17,8.200000000000003,1022.8,14.0,65,75,Close
20-January-2021,11:44:18,7.799999999999997,1070.4,14.0,87,75,Close
20-January-2021,11:44:19,5.600000000000001,1099.7,10.0,71,79,Close
20-January-2021,11:44:20,14.200000000000003,1048.0,14.799999999999997,94,76,Close
20-January-2021,11:44:21,8.5,1028.2,12.200000000000003,69,70,Close
20-January-2021,11:44:22,11.299999999999997,1047.7,13.700000000000003,78,77,Close
20-January-2021,11:44:23,6.600000000000001,1026.2,12.799999999999997,60,75,Close
20-January-2021,11:44:24,10.600000000000001,1066.6,14.0,64,70,Close
20-January-2021,11:44:25,8.799999999999997,1033.6,14.899999999999999,81,76,Close
20-January-2021,11:44:26,11.299999999999997,1024.4,13.0,91,70,Close
20-January-2021,11:44:27,5.5,1077.0,13.0,97,74,Close
20-January-2021,11:44:28,5.800000000000001,1087.8,10.299999999999997,65,79,Close
20-January-2021,11:44:29,5.800000000000001,1087.8,10.299999999999997,65,79,Close
20-January-2021,11:44:30,6.699999999999999,1013.1,10.899999999999999,97,71,Close
20-January-2021,11:44:31,6.699999999999999,1013.1,10.899999999999999,97,71,Close
20-January-2021,11:44:32,8.899999999999999,1009.1,10.600000000000001,65,74,Close
20-January-2021,11:44:33,14.100000000000001,1096.7,10.100000000000001,68,70,Close
20-January-2021,11:44:34,6.399999999999999,1041.5,13.0,99,78,Close
20-January-2021,11:44:35,5.600000000000001,1093.8,10.399999999999999,85,78,Close
20-January-2021,11:44:36,8.700000000000003,1005.9,11.5,78,74,Close
20-January-2021,11:44:37,6.100000000000001,1041.0,14.600000000000001,62,73,Close
20-January-2021,11:44:38,5.899999999999999,1009.6,13.899999999999999,97,73,Close
20-January-2021,11:44:39,9.200000000000003,1046.5,10.299999999999997,86,70,Close
20-January-2021,11:44:40,11.0,1079.7,10.700000000000003,99,78,Close
20-January-2021,11:44:41,9.600000000000001,1067.0,12.299999999999997,98,77,Close
20-January-2021,11:44:42,8.200000000000003,1080.9,14.200000000000003,83,71,Close
20-January-2021,11:44:43,14.299999999999997,1047.5,13.100000000000001,69,75,Close
20-January-2021,11:44:44,7.100000000000001,1054.0,13.299999999999997,83,71,Close
20-January-2021,11:44:45,14.700000000000003,1098.2,11.100000000000001,90,70,Close
20-January-2021,11:44:46,13.200000000000003,1089.1,14.100000000000001,98,78,Close
20-January-2021,11:44:47,10.799999999999997,1059.2,12.700000000000003,77,78,Close
20-January-2021,11:44:48,10.799999999999997,1059.2,12.700000000000003,77,78,Close
20-January-2021,11:44:49,9.600000000000001,1003.9,12.299999999999997,90,76,Close
20-January-2021,11:44:50,12.399999999999999,1008.1,11.0,83,70,Close
20-January-2021,11:44:51,8.0,1049.2,14.299999999999997,83,76,Close
20-January-2021,11:44:52,12.600000000000001,1028.4,11.799999999999997,91,78,Close
20-January-2021,11:44:53,11.0,1087.7,11.5,74,72,Close
20-January-2021,11:44:54,13.600000000000001,1016.7,10.200000000000003,69,72,Close
20-January-2021,11:44:55,13.600000000000001,1063.4,12.399999999999999,86,73,Close
20-January-2021,11:44:56,14.600000000000001,1023.4,12.200000000000003,70,72,Close
20-January-2021,11:44:57,6.199999999999999,1004.6,13.299999999999997,89,79,Close
20-January-2021,11:44:58,14.299999999999997,1021.2,10.799999999999997,99,75,Close
20-January-2021,11:44:59,7.5,1017.3,10.100000000000001,97,70,Close
20-January-2021,11:45:0,10.899999999999999,1025.7,14.899999999999999,90,78,Close
20-January-2021,11:45:1,9.200000000000003,1011.7,11.899999999999999,96,74,Close
20-January-2021,11:45:2,10.299999999999997,1064.6,10.899999999999999,71,78,Close
20-January-2021,11:45:3,13.0,1042.4,10.799999999999997,92,76,Close
20-January-2021,11:45:4,13.0,1028.2,13.5,68,72,Close
20-January-2021,11:45:5,6.800000000000001,1039.9,11.799999999999997,75,71,Close
20-January-2021,11:45:6,6.800000000000001,1039.9,11.799999999999997,75,71,Close
20-January-2021,11:45:7,12.399999999999999,1081.6,12.700000000000003,88,74,Close
20-January-2021,11:45:8,12.399999999999999,1081.6,12.700000000000003,88,74,Close
20-January-2021,11:45:9,7.700000000000003,1085.8,11.600000000000001,61,78,Close
20-January-2021,11:45:10,9.399999999999999,1090.4,14.0,67,73,Close
20-January-2021,11:45:11,6.199999999999999,1009.9,12.5,88,76,Close
20-January-2021,11:45:12,6.699999999999999,1037.7,14.200000000000003,69,76,Close
20-January-2021,11:45:13,9.299999999999997,1038.7,13.0,95,70,Close
20-January-2021,11:45:14,8.700000000000003,1008.1,14.299999999999997,71,70,Close
20-January-2021,11:45:15,7.5,1042.9,13.799999999999997,85,79,Close
20-January-2021,11:45:16,8.399999999999999,1080.2,12.399999999999999,66,70,Close
20-January-2021,11:45:17,13.299999999999997,1068.7,11.600000000000001,96,73,Close
20-January-2021,11:45:18,9.299999999999997,1091.2,10.5,60,77,Close
20-January-2021,11:45:19,8.700000000000003,1057.6,14.600000000000001,65,75,Close
20-January-2021,11:45:20,9.899999999999999,1087.5,12.600000000000001,67,77,Close
20-January-2021,11:45:21,13.299999999999997,1024.1,10.100000000000001,77,74,Close
20-January-2021,11:45:22,13.200000000000003,1051.1,10.299999999999997,62,71,Close
20-January-2021,11:45:23,6.100000000000001,1034.3,11.600000000000001,81,75,Close
20-January-2021,11:45:24,12.100000000000001,1053.1,10.0,94,73,Close
20-January-2021,11:45:25,12.100000000000001,1053.1,10.0,94,73,Close
20-January-2021,11:45:26,10.600000000000001,1053.0,14.299999999999997,70,70,Close
20-January-2021,11:45:27,6.600000000000001,1094.5,10.899999999999999,63,70,Close
20-January-2021,11:45:28,7.200000000000003,1032.4,14.0,86,71,Close
20-January-2021,11:45:29,5.800000000000001,1035.8,12.0,73,75,Close
20-January-2021,11:45:30,9.899999999999999,1035.4,11.200000000000003,79,72,Close
20-January-2021,11:45:31,7.200000000000003,1082.1,13.5,98,79,Close
20-January-2021,11:45:32,9.5,1081.9,12.700000000000003,74,70,Close
20-January-2021,11:45:33,8.100000000000001,1006.5,10.299999999999997,88,74,Close
20-January-2021,11:45:34,11.600000000000001,1068.3,13.399999999999999,82,76,Close
20-January-2021,11:45:35,6.800000000000001,1030.0,14.600000000000001,98,71,Close
20-January-2021,11:45:36,11.600000000000001,1040.8,11.299999999999997,85,72,Close
20-January-2021,11:45:37,9.700000000000003,1017.5,11.100000000000001,88,74,Close
20-January-2021,11:45:38,8.0,1020.8,12.700000000000003,81,75,Close
20-January-2021,11:45:39,5.699999999999999,1075.0,12.200000000000003,95,71,Close
20-January-2021,11:45:40,6.300000000000001,1089.8,14.700000000000003,82,79,Close
20-January-2021,11:45:41,6.5,1020.4,12.0,70,77,Close
20-January-2021,11:45:42,9.399999999999999,1096.3,13.700000000000003,97,76,Close
20-January-2021,11:45:43,9.399999999999999,1096.3,13.700000000000003,97,76,Close
20-January-2021,11:45:44,6.899999999999999,1030.8,13.799999999999997,83,74,Close
20-January-2021,11:45:45,8.600000000000001,1089.6,14.700000000000003,82,78,Close
20-January-2021,11:45:46,11.799999999999997,1061.9,11.200000000000003,91,79,Close
20-January-2021,11:45:47,12.899999999999999,1074.3,10.899999999999999,78,78,Close
20-January-2021,11:45:48,13.100000000000001,1019.8,14.299999999999997,90,77,Close
20-January-2021,11:45:49,11.399999999999999,1092.3,12.799999999999997,93,76,Close
20-January-2021,11:45:50,6.399999999999999,1072.3,13.100000000000001,95,75,Close
20-January-2021,11:45:51,10.899999999999999,1086.6,12.5,92,72,Close
20-January-2021,11:45:52,13.700000000000003,1032.3,13.0,94,72,Close
20-January-2021,11:45:53,8.0,1078.9,11.399999999999999,68,73,Close
20-January-2021,11:45:54,9.5,1001.9,12.100000000000001,76,74,Close
20-January-2021,11:45:55,13.5,1071.4,12.600000000000001,75,70,Close
20-January-2021,11:45:56,10.399999999999999,1036.6,12.600000000000001,90,77,Close
20-January-2021,11:45:57,10.799999999999997,1073.1,14.799999999999997,67,77,Close
20-January-2021,11:45:58,5.899999999999999,1087.1,13.799999999999997,63,77,Close
20-January-2021,11:45:59,5.5,1094.8,13.600000000000001,93,76,Close
20-January-2021,11:46:1,5.0,1028.9,14.0,99,77,Close
20-January-2021,11:46:1,12.5,1012.2,11.0,83,71,Close
20-January-2021,11:46:2,5.300000000000001,1013.4,10.899999999999999,98,74,Close
20-January-2021,11:46:3,5.300000000000001,1013.4,10.899999999999999,98,74,Close
20-January-2021,11:46:4,8.5,1080.8,10.299999999999997,73,74,Close
20-January-2021,11:46:5,7.0,1024.4,14.0,82,79,Close
20-January-2021,11:46:6,5.0,1026.7,10.200000000000003,69,77,Close
20-January-2021,11:46:7,8.600000000000001,1092.4,14.5,61,71,Close
20-January-2021,11:46:8,5.5,1028.9,13.0,93,70,Close
20-January-2021,11:46:9,13.299999999999997,1088.0,11.200000000000003,60,78,Close
20-January-2021,11:46:10,13.600000000000001,1007.3,12.0,71,79,Close
20-January-2021,11:46:11,9.200000000000003,1027.8,10.299999999999997,75,78,Close
20-January-2021,11:46:12,9.600000000000001,1058.3,13.700000000000003,85,76,Close
20-January-2021,11:46:13,13.600000000000001,1083.2,14.799999999999997,71,74,Close
20-January-2021,11:46:14,13.700000000000003,1003.1,12.399999999999999,81,78,Close
20-January-2021,11:46:16,9.700000000000003,1055.5,12.700000000000003,81,74,Close
20-January-2021,11:46:17,11.700000000000003,1083.4,12.399999999999999,79,77,Close
20-January-2021,11:46:17,13.200000000000003,1086.5,12.200000000000003,78,76,Close
20-January-2021,11:46:18,13.899999999999999,1068.8,10.399999999999999,93,77,Close
20-January-2021,11:46:19,9.700000000000003,1081.4,14.200000000000003,89,75,Close
20-January-2021,11:46:20,9.700000000000003,1081.4,14.200000000000003,89,75,Close
20-January-2021,11:46:22,8.399999999999999,1067.4,13.100000000000001,68,72,Close
20-January-2021,11:46:23,10.0,1007.8,14.0,91,72,Close
20-January-2021,11:46:24,7.600000000000001,1076.2,10.100000000000001,68,72,Close
20-January-2021,11:46:25,9.299999999999997,1055.4,11.600000000000001,93,73,Close
20-January-2021,11:46:26,8.399999999999999,1090.0,12.399999999999999,72,71,Close
20-January-2021,11:46:27,9.799999999999997,1031.1,13.100000000000001,71,72,Close
20-January-2021,11:46:28,6.0,1021.8,13.600000000000001,82,79,Close
20-January-2021,11:46:29,5.600000000000001,1075.7,11.0,93,76,Close
20-January-2021,11:46:30,11.399999999999999,1076.2,13.299999999999997,68,75,Close
20-January-2021,11:46:31,6.100000000000001,1070.7,14.399999999999999,82,75,Close
20-January-2021,11:46:32,12.5,1063.5,14.399999999999999,88,72,Close
20-January-2021,11:46:33,12.899999999999999,1078.2,13.200000000000003,77,72,Close
20-January-2021,11:46:34,9.5,1091.9,13.200000000000003,61,70,Close
20-January-2021,11:46:35,7.299999999999997,1025.2,14.700000000000003,89,75,Close
20-January-2021,11:46:36,7.200000000000003,1076.1,14.600000000000001,70,75,Close
20-January-2021,11:46:37,9.799999999999997,1027.9,13.600000000000001,89,70,Close
20-January-2021,11:46:37,5.100000000000001,1001.8,12.100000000000001,78,75,Close
20-January-2021,11:46:39,5.899999999999999,1047.5,14.0,61,78,Close
20-January-2021,11:46:40,5.899999999999999,1047.5,14.0,61,78,Close
20-January-2021,11:46:41,14.299999999999997,1084.8,11.399999999999999,99,70,Close
20-January-2021,11:46:42,14.399999999999999,1045.8,12.100000000000001,66,79,Close
20-January-2021,11:46:43,11.100000000000001,1070.0,10.700000000000003,60,78,Close
20-January-2021,11:46:43,10.799999999999997,1082.5,14.200000000000003,95,72,Close
20-January-2021,11:46:45,12.799999999999997,1010.2,13.5,65,72,Close
20-January-2021,11:46:46,10.5,1013.5,14.100000000000001,88,77,Close
20-January-2021,11:46:47,6.600000000000001,1096.6,10.700000000000003,67,70,Close
20-January-2021,11:46:48,8.700000000000003,1052.7,14.299999999999997,82,72,Close
20-January-2021,11:46:49,14.700000000000003,1057.5,11.100000000000001,81,79,Close
20-January-2021,11:46:50,10.399999999999999,1069.4,11.600000000000001,64,74,Close
20-January-2021,11:46:51,9.600000000000001,1001.3,10.799999999999997,93,73,Close
20-January-2021,11:46:52,8.5,1025.1,13.100000000000001,80,79,Close
20-January-2021,11:46:53,11.200000000000003,1003.4,14.299999999999997,70,77,Close
20-January-2021,11:46:54,6.100000000000001,1047.8,11.299999999999997,95,74,Close
20-January-2021,11:46:55,8.5,1055.5,14.100000000000001,65,79,Close
20-January-2021,11:46:56,10.700000000000003,1081.7,10.899999999999999,60,75,Close
20-January-2021,11:46:57,10.700000000000003,1081.7,10.899999999999999,60,75,Close
20-January-2021,11:46:58,14.200000000000003,1050.1,10.100000000000001,72,73,Close
20-January-2021,11:46:59,11.200000000000003,1083.3,13.100000000000001,65,75,Close
20-January-2021,11:47:0,12.200000000000003,1004.3,10.399999999999999,78,76,Close
20-January-2021,11:47:1,5.399999999999999,1091.8,14.799999999999997,93,76,Close
20-January-2021,11:47:2,8.399999999999999,1087.8,13.299999999999997,62,71,Close
20-January-2021,11:47:3,9.799999999999997,1039.6,11.299999999999997,99,73,Close
20-January-2021,11:47:4,9.799999999999997,1077.5,10.0,71,71,Close
20-January-2021,11:47:5,14.200000000000003,1064.2,11.200000000000003,74,73,Close
20-January-2021,11:47:6,7.899999999999999,1044.2,11.5,73,71,Close
20-January-2021,11:47:7,5.199999999999999,1024.9,10.100000000000001,81,75,Close
20-January-2021,11:47:8,12.600000000000001,1037.9,13.399999999999999,90,76,Close
20-January-2021,11:47:9,5.800000000000001,1039.6,13.399999999999999,72,78,Close
20-January-2021,11:47:10,11.299999999999997,1036.2,11.299999999999997,74,75,Close
20-January-2021,11:47:11,5.100000000000001,1051.2,12.299999999999997,91,70,Close
20-January-2021,11:47:12,14.200000000000003,1019.2,10.600000000000001,85,75,Close
20-January-2021,11:47:13,10.600000000000001,1011.6,12.700000000000003,77,71,Close
20-January-2021,11:47:14,14.100000000000001,1077.9,11.899999999999999,72,71,Close
20-January-2021,11:47:15,7.399999999999999,1085.5,10.0,82,79,Close
20-January-2021,11:47:16,7.399999999999999,1085.5,10.0,82,79,Close
20-January-2021,11:47:17,5.0,1002.2,10.700000000000003,77,70,Close
20-January-2021,11:47:18,10.700000000000003,1072.8,10.399999999999999,85,72,Close
20-January-2021,11:47:19,10.799999999999997,1037.5,11.299999999999997,78,74,Close
20-January-2021,11:47:20,11.700000000000003,1014.8,11.899999999999999,99,74,Close
20-January-2021,11:47:21,11.799999999999997,1013.6,12.700000000000003,77,70,Close
20-January-2021,11:47:22,13.399999999999999,1014.8,10.100000000000001,72,72,Close
20-January-2021,11:47:23,7.899999999999999,1018.0,13.5,71,79,Close
20-January-2021,11:47:24,7.600000000000001,1091.0,10.100000000000001,89,78,Close
20-January-2021,11:47:25,14.5,1051.1,14.200000000000003,73,71,Close
20-January-2021,11:47:26,12.399999999999999,1038.4,13.899999999999999,90,72,Close
20-January-2021,11:47:27,5.300000000000001,1082.2,10.100000000000001,69,76,Close
20-January-2021,11:47:28,11.299999999999997,1015.3,13.600000000000001,82,75,Close
20-January-2021,11:47:29,11.899999999999999,1008.1,14.899999999999999,91,78,Close
20-January-2021,11:47:30,11.5,1053.6,14.399999999999999,97,72,Close
20-January-2021,11:47:31,6.699999999999999,1095.7,13.0,75,79,Close
20-January-2021,11:47:32,9.200000000000003,1029.4,11.100000000000001,88,72,Close
20-January-2021,11:47:33,10.399999999999999,1041.9,13.899999999999999,89,71,Close
20-January-2021,11:47:34,10.399999999999999,1041.9,13.899999999999999,89,71,Close
20-January-2021,11:47:35,9.200000000000003,1041.1,14.600000000000001,85,70,Close
20-January-2021,11:47:36,9.5,1017.6,11.899999999999999,89,77,Close
20-January-2021,11:47:37,10.399999999999999,1063.1,13.399999999999999,66,78,Close
20-January-2021,11:47:38,5.399999999999999,1020.1,13.600000000000001,82,71,Close
20-January-2021,11:47:39,12.200000000000003,1006.9,14.600000000000001,70,74,Close
20-January-2021,11:47:40,7.299999999999997,1058.1,10.399999999999999,94,75,Close
20-January-2021,11:47:41,13.0,1083.6,14.200000000000003,62,79,Close
20-January-2021,11:47:42,8.200000000000003,1082.2,12.200000000000003,60,72,Close
20-January-2021,11:47:43,13.399999999999999,1071.2,12.700000000000003,97,78,Close
20-January-2021,11:47:44,6.699999999999999,1012.9,10.700000000000003,76,77,Close
20-January-2021,11:47:45,6.199999999999999,1041.4,13.399999999999999,88,73,Close
20-January-2021,11:47:46,6.399999999999999,1004.1,11.600000000000001,71,78,Close
20-January-2021,11:47:47,9.600000000000001,1097.4,11.100000000000001,67,78,Close
20-January-2021,11:47:48,8.200000000000003,1016.6,10.299999999999997,92,77,Close
20-January-2021,11:47:49,10.399999999999999,1096.3,12.799999999999997,70,79,Close
20-January-2021,11:47:50,13.399999999999999,1059.2,11.200000000000003,69,78,Close
20-January-2021,11:47:51,7.799999999999997,1039.6,10.299999999999997,70,71,Close
20-January-2021,11:47:52,7.799999999999997,1039.6,10.299999999999997,70,71,Close
20-January-2021,11:47:53,9.399999999999999,1014.7,14.0,72,72,Close
20-January-2021,11:47:54,10.600000000000001,1007.2,13.899999999999999,64,75,Close
20-January-2021,11:47:55,13.0,1057.4,10.200000000000003,66,78,Close
20-January-2021,11:47:56,7.600000000000001,1093.1,11.100000000000001,69,79,Close
20-January-2021,11:47:57,7.200000000000003,1055.5,12.5,76,70,Close
20-January-2021,11:47:58,10.600000000000001,1047.9,13.200000000000003,88,78,Close
20-January-2021,11:47:59,12.0,1096.7,10.600000000000001,73,70,Close
20-January-2021,11:48:0,6.600000000000001,1062.5,12.700000000000003,84,75,Close
20-January-2021,11:48:1,10.899999999999999,1072.5,12.899999999999999,86,79,Close
20-January-2021,11:48:2,5.399999999999999,1000.1,10.799999999999997,65,76,Close
20-January-2021,11:48:3,5.5,1042.1,10.799999999999997,89,72,Close
20-January-2021,11:48:4,12.700000000000003,1033.7,11.100000000000001,76,73,Close
20-January-2021,11:48:5,12.399999999999999,1024.2,10.200000000000003,79,75,Close
20-January-2021,11:48:6,11.5,1004.9,12.100000000000001,63,79,Close
20-January-2021,11:48:7,8.200000000000003,1037.5,10.5,84,78,Close
20-January-2021,11:48:8,13.899999999999999,1017.5,12.5,98,76,Close
20-January-2021,11:48:9,9.899999999999999,1054.2,10.799999999999997,71,75,Close
20-January-2021,11:48:10,5.100000000000001,1024.7,13.399999999999999,84,70,Close
20-January-2021,11:48:11,5.100000000000001,1024.7,13.399999999999999,84,70,Close
20-January-2021,11:48:12,8.600000000000001,1010.8,12.399999999999999,79,72,Close
20-January-2021,11:48:13,10.600000000000001,1047.1,12.299999999999997,73,74,Close
20-January-2021,11:48:14,13.299999999999997,1009.4,12.0,62,77,Close
