Date(DD-MM-YY), Time(24-hour clock),Chamber air temperature (°C),Chamber pressure(mBar), Soil temperature (°C), Chamber relative humidity (%),Soil moisture (%), Chamber Status(Open/Closed)
06-January-2021,9:25:56,5.800000000000001,103.0,13.0,98,75,Close
06-January-2021,9:25:57,5.800000000000001,103.0,13.0,98,75,Close
06-January-2021,9:25:59,14.5,107.8,13.799999999999997,73,71,Close
06-January-2021,9:26:0,10.600000000000001,108.1,14.0,89,75,Close
06-January-2021,9:26:2,13.5,106.9,13.700000000000003,81,72,Close
06-January-2021,9:26:3,5.399999999999999,103.1,12.899999999999999,81,71,Close
06-January-2021,9:26:5,5.399999999999999,103.1,12.899999999999999,81,71,Close
06-January-2021,9:26:6,7.700000000000003,109.7,11.600000000000001,76,70,Close
06-January-2021,9:26:8,14.200000000000003,106.7,11.100000000000001,69,72,Close
06-January-2021,9:26:9,8.299999999999997,101.8,14.5,88,79,Close
06-January-2021,9:26:11,12.899999999999999,104.3,13.399999999999999,95,78,Close
06-January-2021,9:26:12,14.200000000000003,107.8,13.200000000000003,89,76,Close
06-January-2021,9:26:14,14.200000000000003,107.8,13.200000000000003,89,76,Close
06-January-2021,9:26:15,10.100000000000001,102.1,13.299999999999997,79,79,Close
06-January-2021,9:26:16,13.799999999999997,109.4,10.899999999999999,81,75,Close
06-January-2021,9:26:17,13.799999999999997,109.4,10.899999999999999,81,75,Close
06-January-2021,9:26:18,5.300000000000001,105.5,12.0,72,79,Close
06-January-2021,9:26:19,5.300000000000001,105.5,12.0,72,79,Close
06-January-2021,9:26:21,13.600000000000001,101.2,12.899999999999999,91,76,Close
06-January-2021,9:26:22,13.5,101.4,13.5,65,79,Close
06-January-2021,9:26:23,12.5,103.8,10.600000000000001,83,77,Close
06-January-2021,9:26:24,12.5,103.8,10.600000000000001,83,77,Close
06-January-2021,9:26:25,7.700000000000003,109.4,13.299999999999997,67,70,Close
06-January-2021,9:26:27,11.600000000000001,108.5,12.700000000000003,99,71,Close
06-January-2021,9:26:28,11.600000000000001,108.5,12.700000000000003,99,71,Close
06-January-2021,9:26:29,7.799999999999997,106.0,14.700000000000003,76,77,Close
06-January-2021,9:26:30,7.799999999999997,106.0,14.700000000000003,76,77,Close
06-January-2021,9:26:31,12.299999999999997,105.5,10.700000000000003,99,75,Close
06-January-2021,9:26:32,9.899999999999999,109.7,13.799999999999997,87,75,Close
06-January-2021,9:26:33,9.899999999999999,109.7,13.799999999999997,87,75,Close
06-January-2021,9:26:35,7.0,100.5,11.600000000000001,63,74,Close
06-January-2021,9:26:36,6.0,100.6,12.600000000000001,71,79,Close
06-January-2021,9:26:37,6.0,100.6,12.600000000000001,71,79,Close
06-January-2021,9:26:38,9.5,101.3,11.299999999999997,75,78,Close
06-January-2021,9:26:40,13.899999999999999,107.6,11.0,99,72,Close
06-January-2021,9:26:41,13.899999999999999,107.6,11.0,99,72,Close
06-January-2021,9:26:42,9.0,101.7,11.0,98,75,Close
06-January-2021,9:26:43,14.100000000000001,104.2,12.0,66,78,Close
06-January-2021,9:26:44,14.100000000000001,104.2,12.0,66,78,Close
06-January-2021,9:26:45,7.100000000000001,109.4,14.299999999999997,87,78,Close
06-January-2021,9:26:46,7.100000000000001,109.4,14.299999999999997,87,78,Close
06-January-2021,9:26:48,10.399999999999999,108.0,10.299999999999997,76,78,Close
06-January-2021,9:26:49,10.700000000000003,106.2,12.600000000000001,88,70,Close
06-January-2021,9:26:50,10.700000000000003,106.2,12.600000000000001,88,70,Close
06-January-2021,9:26:51,8.5,102.4,14.0,79,73,Close
06-January-2021,9:26:52,14.200000000000003,106.6,12.899999999999999,68,75,Close
06-January-2021,9:26:54,10.799999999999997,102.5,10.700000000000003,64,77,Close
06-January-2021,9:26:55,10.799999999999997,102.5,10.700000000000003,64,77,Close
06-January-2021,9:26:56,10.100000000000001,100.3,10.0,69,78,Close
06-January-2021,9:26:57,10.100000000000001,100.3,10.0,69,78,Close
06-January-2021,9:26:58,9.100000000000001,104.2,11.700000000000003,92,73,Close
06-January-2021,9:26:59,9.100000000000001,104.2,11.700000000000003,92,73,Close
06-January-2021,9:27:0,13.0,106.8,13.100000000000001,77,75,Close
06-January-2021,9:27:1,5.199999999999999,107.7,12.299999999999997,63,74,Close
06-January-2021,9:27:2,5.199999999999999,107.7,12.299999999999997,63,74,Close
06-January-2021,9:27:4,9.100000000000001,102.2,11.0,74,73,Close
06-January-2021,9:27:5,7.200000000000003,100.9,14.100000000000001,87,70,Close
06-January-2021,9:27:6,7.200000000000003,100.9,14.100000000000001,87,70,Close
06-January-2021,9:27:8,10.299999999999997,101.4,10.899999999999999,98,77,Close
06-January-2021,9:27:9,11.299999999999997,109.4,12.100000000000001,62,74,Close
06-January-2021,9:27:10,11.299999999999997,109.4,12.100000000000001,62,74,Close
06-January-2021,9:27:11,11.5,100.4,11.700000000000003,94,73,Close
06-January-2021,9:27:12,14.700000000000003,100.0,10.5,62,77,Close
06-January-2021,9:27:13,14.700000000000003,100.0,10.5,62,77,Close
06-January-2021,9:27:15,9.299999999999997,107.4,13.5,64,77,Close
06-January-2021,9:27:17,9.0,107.3,13.100000000000001,70,73,Close
06-January-2021,9:27:18,13.0,102.4,10.5,77,74,Close
06-January-2021,9:27:19,13.0,102.4,10.5,77,74,Close
06-January-2021,9:27:20,14.5,107.6,14.799999999999997,79,78,Close
06-January-2021,9:27:21,6.0,108.3,10.5,78,74,Close
06-January-2021,9:27:22,6.0,108.3,10.5,78,74,Close
06-January-2021,9:27:23,7.399999999999999,103.2,10.700000000000003,94,71,Close
06-January-2021,9:27:24,7.399999999999999,103.2,10.700000000000003,94,71,Close
06-January-2021,9:27:25,5.100000000000001,104.1,12.299999999999997,67,76,Close
06-January-2021,9:27:26,5.100000000000001,104.1,12.299999999999997,67,76,Close
06-January-2021,9:27:27,9.100000000000001,109.0,12.299999999999997,73,70,Close
06-January-2021,9:27:29,8.899999999999999,104.4,12.399999999999999,62,77,Close
06-January-2021,9:27:30,8.899999999999999,104.4,12.399999999999999,62,77,Close
06-January-2021,9:27:31,10.399999999999999,102.1,10.399999999999999,93,75,Close
06-January-2021,9:27:32,6.699999999999999,103.2,12.299999999999997,60,77,Close
06-January-2021,9:27:33,6.699999999999999,103.2,12.299999999999997,60,77,Close
06-January-2021,9:27:34,12.399999999999999,105.7,10.399999999999999,60,77,Close
06-January-2021,9:27:36,11.299999999999997,109.1,14.600000000000001,99,70,Close
06-January-2021,9:27:38,12.600000000000001,101.2,13.5,95,71,Close
06-January-2021,9:27:39,6.0,100.1,13.0,90,75,Close
06-January-2021,9:27:40,6.0,100.1,13.0,90,75,Close
06-January-2021,9:27:41,13.399999999999999,102.4,14.799999999999997,61,71,Close
06-January-2021,9:27:42,13.399999999999999,102.4,14.799999999999997,61,71,Close
06-January-2021,9:27:44,10.399999999999999,107.1,11.700000000000003,62,76,Close
06-January-2021,9:27:45,10.600000000000001,106.0,14.200000000000003,91,70,Close
06-January-2021,9:27:46,10.600000000000001,106.0,14.200000000000003,91,70,Close
06-January-2021,9:27:47,8.100000000000001,104.2,12.700000000000003,79,78,Close
06-January-2021,9:27:48,9.5,108.5,13.0,60,78,Close
06-January-2021,9:27:49,9.5,108.5,13.0,60,78,Close
06-January-2021,9:27:51,12.5,107.8,13.700000000000003,61,79,Close
06-January-2021,9:27:55,10.899999999999999,107.5,11.0,77,74,Close
06-January-2021,9:27:57,5.199999999999999,109.0,13.399999999999999,90,72,Close
06-January-2021,9:27:58,9.0,107.3,13.799999999999997,95,74,Close
06-January-2021,9:28:0,5.800000000000001,101.2,10.799999999999997,65,74,Close
06-January-2021,9:28:1,8.899999999999999,107.6,10.299999999999997,83,79,Close
06-January-2021,9:28:3,11.899999999999999,101.7,13.200000000000003,72,78,Close
06-January-2021,9:28:5,5.199999999999999,109.7,10.0,86,73,Close
06-January-2021,9:28:7,6.699999999999999,106.3,10.600000000000001,95,70,Close
06-January-2021,9:28:9,10.600000000000001,101.4,11.0,87,78,Close
06-January-2021,9:28:10,5.199999999999999,101.1,13.0,60,72,Close
06-January-2021,9:28:11,5.199999999999999,101.1,13.0,60,72,Close
06-January-2021,9:28:13,13.399999999999999,100.8,11.399999999999999,78,79,Close
06-January-2021,9:28:15,12.299999999999997,102.7,14.0,80,71,Close
06-January-2021,9:28:17,6.100000000000001,103.2,13.299999999999997,64,79,Close
06-January-2021,9:28:19,11.700000000000003,107.8,11.600000000000001,75,76,Close
06-January-2021,9:28:21,9.700000000000003,109.3,13.0,78,79,Close
06-January-2021,9:28:22,9.700000000000003,109.3,13.0,78,79,Close
06-January-2021,9:28:24,11.899999999999999,104.2,13.0,93,73,Close
06-January-2021,9:28:25,8.700000000000003,102.6,11.200000000000003,91,78,Close
06-January-2021,9:28:26,10.700000000000003,100.6,13.399999999999999,78,78,Close
06-January-2021,9:28:28,10.700000000000003,100.6,13.399999999999999,78,78,Close
06-January-2021,9:28:29,6.699999999999999,103.7,13.700000000000003,72,74,Close
06-January-2021,9:28:30,14.600000000000001,109.6,11.200000000000003,64,77,Close
06-January-2021,9:28:31,14.600000000000001,109.6,11.200000000000003,64,77,Close
06-January-2021,9:28:32,9.5,104.2,12.899999999999999,84,74,Close
06-January-2021,9:28:33,9.5,104.2,12.899999999999999,84,74,Close
06-January-2021,9:28:34,14.5,104.6,12.100000000000001,68,79,Close
06-January-2021,9:28:35,11.100000000000001,101.0,12.799999999999997,61,73,Close
06-January-2021,9:28:36,11.100000000000001,101.0,12.799999999999997,61,73,Close
06-January-2021,9:28:37,5.100000000000001,100.3,13.799999999999997,94,77,Close
06-January-2021,9:28:38,5.100000000000001,100.3,13.799999999999997,94,77,Close
06-January-2021,9:28:39,9.799999999999997,100.9,10.299999999999997,65,74,Close
06-January-2021,9:28:41,12.600000000000001,103.3,13.899999999999999,64,79,Close
06-January-2021,9:28:42,12.600000000000001,103.3,13.899999999999999,64,79,Close
06-January-2021,9:28:43,7.5,105.8,14.5,74,76,Close
06-January-2021,9:28:44,7.5,105.8,14.5,74,76,Close
06-January-2021,9:28:45,5.300000000000001,106.2,13.0,89,71,Close
06-January-2021,9:28:46,12.299999999999997,102.2,10.799999999999997,88,78,Close
06-January-2021,9:28:47,12.299999999999997,102.2,10.799999999999997,88,78,Close
06-January-2021,9:28:48,9.700000000000003,104.3,13.0,85,76,Close
06-January-2021,9:28:49,9.700000000000003,104.3,13.0,85,76,Close
06-January-2021,9:28:51,12.5,109.0,12.700000000000003,75,72,Close
06-January-2021,9:28:53,5.300000000000001,107.7,14.299999999999997,98,76,Close
06-January-2021,9:28:54,6.300000000000001,108.8,12.0,97,79,Close
06-January-2021,9:28:55,11.899999999999999,108.3,11.299999999999997,62,71,Close
06-January-2021,9:28:56,11.899999999999999,108.3,11.299999999999997,62,71,Close
06-January-2021,9:28:57,13.700000000000003,103.6,13.299999999999997,90,71,Close
06-January-2021,9:28:58,13.700000000000003,103.6,13.299999999999997,90,71,Close
06-January-2021,9:29:0,6.800000000000001,105.9,12.100000000000001,68,72,Close
06-January-2021,9:29:1,10.299999999999997,103.2,13.5,70,72,Close
06-January-2021,9:29:2,10.299999999999997,103.2,13.5,70,72,Close
06-January-2021,9:29:3,10.200000000000003,109.9,11.700000000000003,88,70,Close
06-January-2021,9:29:4,8.200000000000003,108.7,10.600000000000001,67,78,Close
06-January-2021,9:29:6,14.0,109.8,10.799999999999997,66,71,Close
06-January-2021,9:29:7,14.0,109.8,10.799999999999997,66,71,Close
06-January-2021,9:29:8,5.300000000000001,108.9,14.799999999999997,73,74,Close
06-January-2021,9:29:10,14.399999999999999,103.8,11.600000000000001,64,75,Close
06-January-2021,9:29:11,14.399999999999999,103.8,11.600000000000001,64,75,Close
06-January-2021,9:29:12,12.600000000000001,109.0,10.200000000000003,74,76,Close
06-January-2021,9:29:13,9.799999999999997,104.2,11.899999999999999,88,77,Close
06-January-2021,9:29:14,9.799999999999997,104.2,11.899999999999999,88,77,Close
06-January-2021,9:29:15,11.0,102.9,14.399999999999999,81,76,Close
06-January-2021,9:29:17,9.399999999999999,100.0,14.5,77,75,Close
06-January-2021,9:29:19,8.299999999999997,108.5,12.799999999999997,89,75,Close
06-January-2021,9:29:21,7.600000000000001,108.2,14.799999999999997,88,70,Close
06-January-2021,9:29:22,7.600000000000001,108.2,14.799999999999997,88,70,Close
06-January-2021,9:29:24,12.200000000000003,107.4,13.5,73,77,Close
06-January-2021,9:29:26,7.799999999999997,102.9,14.399999999999999,74,79,Close
06-January-2021,9:29:27,7.799999999999997,102.9,14.399999999999999,74,79,Close
06-January-2021,9:29:29,13.399999999999999,107.2,11.100000000000001,65,71,Close
06-January-2021,9:29:31,9.299999999999997,104.5,12.5,85,79,Close
06-January-2021,9:29:33,5.300000000000001,104.4,13.0,97,71,Close
06-January-2021,9:29:35,13.700000000000003,101.9,12.100000000000001,71,74,Close
06-January-2021,9:29:37,13.700000000000003,101.9,12.100000000000001,71,74,Close
06-January-2021,9:29:38,8.5,107.2,11.299999999999997,70,79,Close
06-January-2021,9:29:40,5.699999999999999,103.1,11.5,73,78,Close
06-January-2021,9:29:41,6.5,105.5,13.399999999999999,83,78,Close
06-January-2021,9:29:43,13.700000000000003,103.9,10.799999999999997,97,73,Close
06-January-2021,9:29:46,11.100000000000001,108.7,10.799999999999997,65,78,Close
06-January-2021,9:29:47,14.899999999999999,104.6,10.100000000000001,73,75,Close
06-January-2021,9:29:49,11.899999999999999,103.1,14.0,92,71,Close
06-January-2021,9:29:51,6.100000000000001,108.9,14.100000000000001,63,74,Close
06-January-2021,9:29:53,7.700000000000003,104.5,10.100000000000001,64,75,Close
06-January-2021,9:29:54,11.799999999999997,100.0,10.200000000000003,94,79,Close
06-January-2021,9:29:56,6.300000000000001,108.1,12.5,64,72,Close
06-January-2021,9:29:58,10.200000000000003,104.3,13.100000000000001,85,78,Close
06-January-2021,9:29:59,6.699999999999999,109.3,11.299999999999997,71,71,Close
06-January-2021,9:30:1,12.600000000000001,109.9,12.700000000000003,99,78,Close
06-January-2021,9:30:2,14.600000000000001,108.7,10.700000000000003,81,72,Close
06-January-2021,9:30:4,5.699999999999999,105.9,13.0,61,79,Close
06-January-2021,9:30:5,5.699999999999999,105.9,13.0,61,79,Close
06-January-2021,9:30:7,8.899999999999999,101.4,10.399999999999999,81,79,Close
06-January-2021,9:30:9,12.5,100.9,13.299999999999997,85,74,Close
06-January-2021,9:30:10,9.600000000000001,105.5,12.5,81,78,Close
06-January-2021,9:30:12,8.399999999999999,105.3,13.299999999999997,76,76,Close
06-January-2021,9:30:14,12.399999999999999,104.4,11.100000000000001,95,75,Close
06-January-2021,9:30:16,5.199999999999999,100.2,14.5,86,72,Close
06-January-2021,9:30:17,6.800000000000001,105.2,14.299999999999997,80,76,Close
06-January-2021,9:30:19,8.299999999999997,109.7,13.200000000000003,76,78,Close
06-January-2021,9:30:21,12.0,100.9,10.100000000000001,92,71,Close
06-January-2021,9:30:23,9.399999999999999,109.0,13.200000000000003,79,79,Close
06-January-2021,9:30:25,11.100000000000001,101.9,13.0,98,72,Close
06-January-2021,9:30:27,13.700000000000003,107.8,10.700000000000003,71,75,Close
06-January-2021,9:30:28,11.200000000000003,105.8,11.399999999999999,73,70,Close
06-January-2021,9:30:30,10.799999999999997,104.9,12.299999999999997,80,74,Close
06-January-2021,9:30:32,8.299999999999997,101.8,10.299999999999997,83,72,Close
06-January-2021,9:30:34,12.5,108.8,10.0,75,71,Close
06-January-2021,9:30:35,6.899999999999999,101.0,13.5,68,70,Close
06-January-2021,9:30:37,12.700000000000003,105.7,13.5,87,77,Close
06-January-2021,9:30:38,6.5,109.3,11.899999999999999,70,79,Close
06-January-2021,9:30:40,10.899999999999999,106.7,13.200000000000003,84,71,Close
06-January-2021,9:30:42,9.399999999999999,108.0,12.5,68,74,Close
06-January-2021,9:30:44,9.399999999999999,108.0,12.5,68,74,Close
06-January-2021,9:30:45,8.600000000000001,107.7,12.100000000000001,98,73,Close
06-January-2021,9:30:46,14.399999999999999,103.5,11.299999999999997,84,73,Close
06-January-2021,9:30:48,7.100000000000001,100.3,14.5,89,76,Close
06-January-2021,9:30:50,8.700000000000003,100.5,14.899999999999999,75,75,Close
06-January-2021,9:30:51,8.100000000000001,107.1,12.700000000000003,82,70,Close
06-January-2021,9:30:53,11.700000000000003,101.8,11.700000000000003,81,71,Close
06-January-2021,9:30:55,5.100000000000001,100.1,13.299999999999997,69,75,Close
06-January-2021,9:30:57,10.700000000000003,104.7,10.299999999999997,63,71,Close
06-January-2021,9:30:59,10.299999999999997,102.1,11.600000000000001,80,70,Close
06-January-2021,9:31:1,6.0,108.0,12.0,73,72,Close
06-January-2021,9:31:2,12.5,101.5,11.5,67,72,Close
06-January-2021,9:31:4,5.800000000000001,103.2,10.0,74,79,Close
06-January-2021,9:31:5,5.5,104.5,11.899999999999999,99,77,Close
06-January-2021,9:31:7,5.5,104.5,11.899999999999999,99,77,Close
06-January-2021,9:31:8,9.700000000000003,101.7,12.399999999999999,60,75,Close
06-January-2021,9:31:10,10.100000000000001,102.6,11.399999999999999,75,74,Close
06-January-2021,9:31:12,5.399999999999999,107.7,13.399999999999999,75,74,Close
06-January-2021,9:31:13,7.899999999999999,107.9,11.100000000000001,73,72,Close
06-January-2021,9:31:15,5.800000000000001,103.5,14.700000000000003,95,77,Close
06-January-2021,9:31:17,13.700000000000003,108.6,12.5,72,70,Close
06-January-2021,9:31:18,7.0,109.8,11.200000000000003,83,75,Close
06-January-2021,9:31:20,11.700000000000003,103.2,11.399999999999999,85,71,Close
06-January-2021,9:31:22,13.399999999999999,100.2,10.399999999999999,83,76,Close
06-January-2021,9:31:24,5.5,105.5,14.0,91,74,Close
06-January-2021,9:31:26,11.0,104.6,13.0,82,79,Close
06-January-2021,9:31:27,10.200000000000003,107.7,11.399999999999999,60,73,Close
06-January-2021,9:31:29,8.799999999999997,107.9,14.0,84,75,Close
06-January-2021,9:31:31,12.600000000000001,105.5,10.899999999999999,90,76,Close
06-January-2021,9:31:32,12.600000000000001,105.5,10.899999999999999,90,76,Close
06-January-2021,9:31:34,6.899999999999999,103.6,14.399999999999999,80,77,Close
06-January-2021,9:31:36,12.399999999999999,104.2,14.5,72,72,Close
06-January-2021,9:31:37,11.5,105.7,10.299999999999997,92,79,Close
06-January-2021,9:31:39,5.199999999999999,109.5,12.5,77,70,Close
06-January-2021,9:31:41,13.100000000000001,106.6,14.600000000000001,64,70,Close
06-January-2021,9:31:43,10.399999999999999,106.3,11.600000000000001,62,79,Close
06-January-2021,9:31:44,8.700000000000003,104.0,10.299999999999997,80,73,Close
06-January-2021,9:31:46,8.899999999999999,104.7,10.399999999999999,92,79,Close
06-January-2021,9:31:48,6.199999999999999,105.1,10.0,86,79,Close
06-January-2021,9:31:50,11.299999999999997,107.6,13.0,67,79,Close
06-January-2021,9:31:52,5.199999999999999,106.1,14.100000000000001,86,77,Close
06-January-2021,9:31:53,13.200000000000003,103.6,10.299999999999997,68,73,Close
06-January-2021,9:31:55,13.299999999999997,109.0,10.0,72,70,Close
06-January-2021,9:31:57,13.299999999999997,101.1,13.700000000000003,66,78,Close
06-January-2021,9:31:59,7.799999999999997,108.7,11.5,94,74,Close
06-January-2021,9:32:1,5.100000000000001,107.8,12.299999999999997,63,76,Close
06-January-2021,9:32:2,5.199999999999999,102.3,12.100000000000001,67,71,Close
06-January-2021,9:32:4,11.700000000000003,106.2,14.799999999999997,79,73,Close
06-January-2021,9:32:6,8.700000000000003,104.1,13.100000000000001,89,73,Close
06-January-2021,9:32:8,5.199999999999999,107.1,11.399999999999999,96,79,Close
06-January-2021,9:32:10,11.700000000000003,109.4,10.200000000000003,92,75,Close
06-January-2021,9:32:11,7.299999999999997,105.9,11.399999999999999,92,75,Close
06-January-2021,9:32:13,11.299999999999997,104.5,14.399999999999999,68,76,Close
06-January-2021,9:32:14,10.299999999999997,100.9,10.299999999999997,76,77,Close
06-January-2021,9:32:15,10.299999999999997,100.9,10.299999999999997,76,77,Close
06-January-2021,9:32:17,10.200000000000003,108.7,13.799999999999997,62,75,Close
06-January-2021,9:32:19,7.0,105.7,11.100000000000001,99,74,Close
06-January-2021,9:32:22,7.700000000000003,102.1,12.200000000000003,93,72,Close
06-January-2021,9:32:23,10.100000000000001,107.1,13.0,97,74,Close
06-January-2021,9:32:24,10.100000000000001,107.1,13.0,97,74,Close
06-January-2021,9:32:26,11.799999999999997,105.4,14.399999999999999,96,72,Close
06-January-2021,9:32:27,5.699999999999999,104.1,10.399999999999999,88,79,Close
06-January-2021,9:32:29,7.700000000000003,105.5,11.700000000000003,69,70,Close
06-January-2021,9:32:31,9.200000000000003,108.9,14.799999999999997,78,70,Close
06-January-2021,9:32:32,6.399999999999999,101.0,10.399999999999999,99,76,Close
06-January-2021,9:32:33,6.399999999999999,101.0,10.399999999999999,99,76,Close
06-January-2021,9:32:35,12.100000000000001,105.9,14.299999999999997,99,73,Close
06-January-2021,9:32:36,9.899999999999999,105.5,10.5,79,78,Close
06-January-2021,9:32:37,9.899999999999999,105.5,10.5,79,78,Close
06-January-2021,9:32:39,7.700000000000003,104.2,11.5,75,75,Close
06-January-2021,9:32:40,10.399999999999999,102.7,12.200000000000003,81,79,Close
06-January-2021,9:32:42,9.299999999999997,107.9,10.899999999999999,85,71,Close
06-January-2021,9:32:44,8.200000000000003,108.3,12.0,70,76,Close
06-January-2021,9:32:45,13.299999999999997,101.5,14.700000000000003,99,74,Close
06-January-2021,9:32:46,13.299999999999997,101.5,14.700000000000003,99,74,Close
06-January-2021,9:32:48,14.700000000000003,103.5,13.200000000000003,70,75,Close
06-January-2021,9:32:49,9.700000000000003,104.7,14.100000000000001,68,74,Close
06-January-2021,9:32:51,14.0,105.5,10.899999999999999,69,79,Close
06-January-2021,9:32:52,13.799999999999997,109.9,11.899999999999999,72,78,Close
06-January-2021,9:32:54,13.799999999999997,109.9,11.899999999999999,72,78,Close
06-January-2021,9:32:55,6.399999999999999,107.3,10.799999999999997,68,74,Close
06-January-2021,9:32:57,5.0,103.3,11.200000000000003,83,71,Close
06-January-2021,9:32:58,9.0,108.3,13.0,71,78,Close
06-January-2021,9:32:59,9.799999999999997,104.7,13.100000000000001,64,72,Close
06-January-2021,17:1:24,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:26,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:27,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:28,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:29,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:30,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:31,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:32,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:33,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:34,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:35,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:36,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:37,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:38,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:39,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:40,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:41,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:42,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:43,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:44,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:45,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:46,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:47,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:48,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:49,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:50,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:51,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:52,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:53,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:54,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:55,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:56,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:57,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:58,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:1:59,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:0,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:1,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:2,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:3,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:4,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:5,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:6,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:7,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:8,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:9,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:10,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:11,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:12,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:13,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:14,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:15,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:16,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:17,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:18,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:19,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:20,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:21,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:22,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:23,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:24,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:25,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:26,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:27,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:28,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:29,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:30,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:31,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:32,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:33,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:34,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:35,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:36,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:37,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:38,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:39,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:40,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:41,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:42,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:43,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:44,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:45,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:46,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:47,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:48,-25.0,0.0,-25.0,0,0,open
06-January-2021,17:2:49,-25.0,0.0,-25.0,0,0,open
